scenario_id,n_clusters,n_nodes,node_id,x,y
862,6,62,5,234.119,439.207
862,6,62,6,308.084,422.982
862,6,62,7,354.26,293.003
862,6,62,8,253.643,497.424
862,6,62,9,161.313,326.619
862,6,62,10,211.926,210.605
862,6,62,11,470.731,91.4827
862,6,62,12,491.38,339.502
862,6,62,13,378.678,391.079
862,6,62,14,317.591,248.55
862,6,62,15,358.545,148.304
862,6,62,16,123.987,469.274
862,6,62,17,245.025,525.417
862,6,62,18,560.486,199.855
862,6,62,19,1.48369,74.6907
862,6,62,20,419.017,103.828
862,6,62,21,14.892,371.655
862,6,62,22,86.4214,335.453
862,6,62,23,529.827,236.395
862,6,62,24,331.8,253.05
862,6,62,25,438.714,138.132
862,6,62,26,173.734,266.583
862,6,62,27,496.334,376.092
862,6,62,28,255.764,21.1139
862,6,62,29,509.157,34.1069
862,6,62,30,555.485,68.4302
862,6,62,31,393.428,456.696
862,6,62,32,449.563,385.49
862,6,62,33,112.381,51.6559
862,6,62,34,290.845,180.97
862,6,62,35,130.229,410.299
862,6,62,36,105.29,468.757
862,6,62,37,517.905,446.419
862,6,62,38,542.888,285.718
862,6,62,39,424.167,117.248
862,6,62,40,171.897,10.2155
862,6,62,41,341.277,536.061
862,6,62,42,475.182,360.223
862,6,62,43,70,355.002
862,6,62,44,206.244,273.21
862,6,62,45,28.3067,204.257
862,6,62,46,56.1202,315.248
862,6,62,47,436.028,123.295
862,6,62,48,459.651,172.577
862,6,62,49,388.508,39.7229
862,6,62,50,22.2342,6.97263
862,6,62,51,149.48,217.821
862,6,62,52,53.8723,302.102
862,6,62,53,277.408,143.69
862,6,62,54,199.751,492.25
862,6,62,55,224.427,109.289
862,6,62,56,322.217,405.412
862,6,62,57,78.6603,85.5516
862,6,62,58,523.133,162.428
862,6,62,59,299.394,190.674
862,6,62,60,42.2942,233.414
862,6,62,61,271.788,310.788
863,6,60,0,93.6873,348.063
863,6,60,1,252.355,401.48
863,6,60,2,48.2453,517.656
863,6,60,3,360.728,422.972
863,6,60,4,398.355,88.8278
863,6,60,5,370.034,554.587
863,6,60,6,523.412,300.589
863,6,60,7,202.577,119.742
863,6,60,8,7.76896,533.043
863,6,60,9,139.953,175.502
863,6,60,10,24.2807,323.209
863,6,60,11,403.707,469.537
863,6,60,12,120.814,493.827
863,6,60,13,426.417,244.967
863,6,60,14,308.881,35.6559
863,6,60,15,242.139,416.516
863,6,60,16,341.215,273.587
863,6,60,17,302.437,456.337
863,6,60,18,222.069,445.617
863,6,60,19,430.598,472.759
863,6,60,20,416.38,526.07
863,6,60,21,298.742,46.6207
863,6,60,22,455.579,391.867
863,6,60,23,326.287,368.767
863,6,60,24,533.01,105.211
863,6,60,25,145.715,558.467
863,6,60,26,443.719,149.534
863,6,60,27,169.864,375.686
863,6,60,28,150.3,159.266
863,6,60,29,286.755,356.201
863,6,60,30,161.29,53.2306
863,6,60,31,375.442,187.234
863,6,60,32,83.0913,110.462
863,6,60,33,40.7943,440.091
863,6,60,34,467.215,179.4
863,6,60,35,271.009,255.615
863,6,60,36,262.487,320.563
863,6,60,37,459.469,309.204
863,6,60,38,186.252,209.366
863,6,60,39,228.062,235.359
863,6,60,40,106.515,88.0468
863,6,60,41,89.3047,71.765
863,6,60,42,32.1226,582.401
863,6,60,43,548.163,63.7995
863,6,60,44,383.405,538.64
863,6,60,45,71.1023,226.872
863,6,60,46,56.058,336.115
863,6,60,47,483.796,488.927
863,6,60,48,206.585,504.644
863,6,60,49,192.719,127.278
863,6,60,50,521.296,224.266
863,6,60,51,129.34,290.478
863,6,60,52,12.3716,27.2863
863,6,60,53,493.83,15.2157
863,6,60,54,495.825,198.722
863,6,60,55,327.896,576.394
863,6,60,56,504.418,384.479
863,6,60,57,556.584,146.534
863,6,60,58,352.724,274.951
863,6,60,59,250.653,5.01457
864,6,64,0,117.514,487.07
864,6,64,1,158.133,237.017
864,6,64,2,486.327,282.073
864,6,64,3,496.07,332.402
864,6,64,4,180.556,499.083
864,6,64,5,145.842,173.854
864,6,64,6,365.969,256.941
864,6,64,7,214.606,374.143
864,6,64,8,83.7918,234.52
864,6,64,9,537.709,224.034
864,6,64,10,203.457,517.357
864,6,64,11,351.747,494.291
864,6,64,12,380.786,192.325
864,6,64,13,14.3663,288.942
864,6,64,14,400.711,31.0108
864,6,64,15,331.283,251.382
864,6,64,16,219.24,161.983
864,6,64,17,552.295,95.0248
864,6,64,18,572.632,478.953
864,6,64,19,32.7607,75.3258
864,6,64,20,418.807,425.324
864,6,64,21,300.301,322.667
864,6,64,22,141.887,448.535
864,6,64,23,250.002,346.798
864,6,64,24,241.867,444.591
864,6,64,25,44.272,417.922
864,6,64,26,7.74852,340.221
864,6,64,27,273.531,86.8309
864,6,64,28,324.601,298.75
864,6,64,29,193.78,5.40771
864,6,64,30,338.207,36.8456
864,6,64,31,357.191,394.56
864,6,64,32,427.81,180.766
864,6,64,33,124.511,468.709
864,6,64,34,522.304,385.519
864,6,64,35,56.6715,100.758
864,6,64,36,561.333,116.283
864,6,64,37,392.846,202.398
864,6,64,38,26.9094,516.288
864,6,64,39,185.592,461.156
864,6,64,40,228.357,211.356
864,6,64,41,316.054,276.816
864,6,64,42,128.254,352.235
864,6,64,43,439.388,141.486
864,6,64,44,80.9061,266.924
864,6,64,45,266.331,436.917
864,6,64,46,90.9052,411.047
864,6,64,47,262.974,69.5261
864,6,64,48,416.265,111.911
864,6,64,49,499.386,361.374
864,6,64,50,54.0777,547.079
864,6,64,51,568.365,52.205
864,6,64,52,287.882,139.636
864,6,64,53,466.131,527.13
864,6,64,54,294.453,314.062
864,6,64,55,534.259,127.653
864,6,64,56,71.3063,384.946
864,6,64,57,164.131,193.615
864,6,64,58,456.394,539.179
864,6,64,59,448.605,557.725
864,6,64,60,475.535,150.069
864,6,64,61,108.844,60.1896
864,6,64,62,381.872,10.3549
864,6,64,63,512.93,21.5448
865,6,63,0,189.826,134.9
865,6,63,1,29.4929,228.531
865,6,63,2,248.316,250.178
865,6,63,3,406.073,201.276
865,6,63,4,304.314,263.13
865,6,63,5,218.846,558.064
865,6,63,6,229.402,337.065
865,6,63,7,256.154,384.777
865,6,63,8,14.0987,25.4686
865,6,63,9,499.998,313.959
865,6,63,10,198.191,348.31
865,6,63,11,455.203,44.418
865,6,63,12,480.477,528.79
865,6,63,13,362.877,412.69
865,6,63,14,134.084,150.793
865,6,63,15,293.739,537.914
865,6,63,16,390.712,451.188
865,6,63,17,444.59,71.3906
865,6,63,18,469.905,12.3996
865,6,63,19,187.896,567.03
865,6,63,20,243.251,427.631
865,6,63,21,430.972,292.697
865,6,63,22,416.807,187.58
865,6,63,23,230.994,76.9279
865,6,63,24,63.0201,582.377
865,6,63,25,515.992,519.719
865,6,63,26,85.6728,486.559
865,6,63,27,336.196,37.2998
865,6,63,28,328.523,209.982
865,6,63,29,207.223,397.652
865,6,63,30,423.519,548.431
865,6,63,31,268.792,344.472
865,6,63,32,373.559,381.013
865,6,63,33,166.394,580.27
865,6,63,34,39.5871,117.663
865,6,63,35,20.4446,178.677
865,6,63,36,274.573,368.977
865,6,63,37,120.645,276.456
865,6,63,38,359.008,170.555
865,6,63,39,306.554,257.236
865,6,63,40,503.206,445.981
865,6,63,41,465.818,141.98
865,6,63,42,101.504,476.78
865,6,63,43,6.39494,47.7121
865,6,63,44,42.041,281.939
865,6,63,45,81.0294,465.377
865,6,63,46,57.1869,241.034
865,6,63,47,175.572,502.302
865,6,63,48,115.059,510.396
865,6,63,49,149.162,4.78645
865,6,63,50,398.375,222.928
865,6,63,51,164.333,439.013
865,6,63,52,339.965,57.3218
865,6,63,53,351.777,108.251
865,6,63,54,146.993,493.007
865,6,63,55,446.784,322.108
865,6,63,56,129.671,302.905
865,6,63,57,66.3835,91.7927
865,6,63,58,380.235,102.026
865,6,63,59,286.707,362.181
865,6,63,60,315.517,125.223
865,6,63,61,98.675,167.254
865,6,63,62,492.887,405.126
866,6,65,0,281.761,284.673
866,6,65,1,468.852,313.386
866,6,65,2,97.2517,96.9934
866,6,65,3,104.712,38.613
866,6,65,4,513.039,214.675
866,6,65,5,18.4034,409.422
866,6,65,6,77.7058,244.219
866,6,65,7,382.932,29.4048
866,6,65,8,354.56,331.451
866,6,65,9,378.562,91.6072
866,6,65,10,162.596,327.037
866,6,65,11,142.304,385.803
866,6,65,12,72.4128,15.5696
866,6,65,13,112.843,231.891
866,6,65,14,529.436,495.574
866,6,65,15,65.3609,57.8023
866,6,65,16,42.0596,468.147
866,6,65,17,312.416,23.4654
866,6,65,18,285.284,55.8463
866,6,65,19,539.267,279.184
866,6,65,20,393.103,421.553
866,6,65,21,50.7261,377.446
866,6,65,22,454.059,347.703
866,6,65,23,434.68,412.934
866,6,65,24,293.669,67.9264
866,6,65,25,83.827,114.311
866,6,65,26,247.637,368.918
866,6,65,27,342.176,491.772
866,6,65,28,230.934,153.478
866,6,65,29,222.405,361.86
866,6,65,30,172.389,431.236
866,6,65,31,136.547,105.955
866,6,65,32,33.7109,396.352
866,6,65,33,399.694,451.89
866,6,65,34,272.762,517.254
866,6,65,35,178.437,219.181
866,6,65,36,515.104,387.609
866,6,65,37,406.993,458.744
866,6,65,38,255.446,5.36793
866,6,65,39,443.03,87.3784
866,6,65,40,210.576,272.185
866,6,65,41,358.826,136.839
866,6,65,42,238.333,318.427
866,6,65,43,501.852,177.22
866,6,65,44,459.886,290.767
866,6,65,45,417.218,40.635
866,6,65,46,259.181,152.701
866,6,65,47,184.417,302.655
866,6,65,48,119.371,470.228
866,6,65,49,204.751,198.338
866,6,65,50,330.975,185.04
866,6,65,51,132.711,443.513
866,6,65,52,1.98301,137.705
866,6,65,53,474.637,168.995
866,6,65,54,301.426,510.615
866,6,65,55,30.2053,346.953
866,6,65,56,333.665,236.027
866,6,65,57,492.03,252.693
866,6,65,58,488.458,121.369
866,6,65,59,430.843,501.609
866,6,65,60,150.775,264.494
866,6,65,61,317.757,478.91
866,6,65,62,14.3269,187.49
866,6,65,63,370.005,208.076
866,6,65,64,196.616,78.03
867,6,66,0,73.6093,518.656
867,6,66,1,461.562,152.131
867,6,66,2,545.548,468.354
867,6,66,3,117.157,428.514
867,6,66,4,395.922,357.826
867,6,66,5,172.053,323.724
867,6,66,6,159.228,271.84
867,6,66,7,585.047,165.209
867,6,66,8,347.891,161.83
867,6,66,9,233.637,444.584
867,6,66,10,61.2171,50.7653
867,6,66,11,82.6779,291.76
867,6,66,12,137.582,188.087
867,6,66,13,356.322,142.799
867,6,66,14,516.105,224.163
867,6,66,15,363.303,106.444
867,6,66,16,144.296,347.221
867,6,66,17,244.919,378.772
867,6,66,18,332.1,503.953
867,6,66,19,165.2,413.829
867,6,66,20,201.547,367.58
867,6,66,21,505.992,26.8679
867,6,66,22,524.466,318.627
867,6,66,23,295.32,118.297
867,6,66,24,102.174,540.641
867,6,66,25,68.1423,398.883
867,6,66,26,374.216,335.497
867,6,66,27,221.366,404.721
867,6,66,28,128.523,18.9
867,6,66,29,561.347,198.629
867,6,66,30,36.859,309.419
867,6,66,31,474.964,458.322
867,6,66,32,16.3959,266.478
867,6,66,33,473.643,237.487
867,6,66,34,573.051,261.659
867,6,66,35,315.14,251.038
867,6,66,36,25.4964,212.81
867,6,66,37,276.995,501.813
867,6,66,38,415.54,297.376
867,6,66,39,283.058,189.618
867,6,66,40,496.886,68.2312
867,6,66,41,308.438,112.408
867,6,66,42,421.248,46.1124
867,6,66,43,550.225,93.3066
867,6,66,44,5.78897,4.50377
867,6,66,45,436.265,342.125
867,6,66,46,393.339,243.796
867,6,66,47,29.4975,13.8351
867,6,66,48,382.083,486.204
867,6,66,49,46.5307,281.642
867,6,66,50,91.0802,512.364
867,6,66,51,487.547,532.501
867,6,66,52,111.981,134.03
867,6,66,53,442.677,126.898
867,6,66,54,193.739,479.709
867,6,66,55,266.598,179.54
867,6,66,56,230.954,425.752
867,6,66,57,570.825,370.867
867,6,66,58,533.258,475.903
867,6,66,59,181.703,443.698
867,6,66,60,447.359,88.4003
867,6,66,61,257.173,388.813
867,6,66,62,208.473,220.251
867,6,66,63,288.824,74.4332
867,6,66,64,406.022,34.9435
867,6,66,65,326.378,63.5458
868,6,69,0,224.452,223.362
868,6,69,1,92.3357,359.322
868,6,69,2,545.187,36.6119
868,6,69,3,152.935,66.196
868,6,69,4,104.183,6.74214
868,6,69,5,133.157,327.149
868,6,69,6,393.463,118.345
868,6,69,7,542.36,523.245
868,6,69,8,20.7139,42.6103
868,6,69,9,164.256,293.241
868,6,69,10,482.879,106.761
868,6,69,11,64.6807,278.889
868,6,69,12,303.33,76.2018
868,6,69,13,326.883,26.2772
868,6,69,14,287.437,9.15934
868,6,69,15,388.765,203.6
868,6,69,16,492.285,152.105
868,6,69,17,72.7575,447.385
868,6,69,18,247.201,240.467
868,6,69,19,418.906,530.767
868,6,69,20,120.984,129.748
868,6,69,21,87.1483,473.248
868,6,69,22,190.886,87.592
868,6,69,23,467.929,154.448
868,6,69,24,501.85,267.04
868,6,69,25,275.361,515.517
868,6,69,26,408.954,351.281
868,6,69,27,26.6453,309.447
868,6,69,28,211.754,491.952
868,6,69,29,525.801,380.51
868,6,69,30,477.324,459.926
868,6,69,31,506.972,437.976
868,6,69,32,49.2164,469.21
868,6,69,33,237.246,229.244
868,6,69,34,202.955,402.099
868,6,69,35,33.4455,62.1758
868,6,69,36,252.677,452.594
868,6,69,37,455.493,214.375
868,6,69,38,139.702,419.893
868,6,69,39,217.216,428.194
868,6,69,40,533.85,173.216
868,6,69,41,338.454,124.786
868,6,69,42,402.735,99.3395
868,6,69,43,13.0497,509.282
868,6,69,44,2.22939,94.7593
868,6,69,45,296.017,376.575
868,6,69,46,359.219,542.646
868,6,69,47,436.429,190.414
868,6,69,48,364.322,256.569
868,6,69,49,112.793,313.171
868,6,69,50,258.293,139.682
868,6,69,51,372.87,415.242
868,6,69,52,100.63,282.081
868,6,69,53,192.996,20.7201
868,6,69,54,147.333,395.773
868,6,69,55,346.585,487.948
868,6,69,56,60.4216,385.002
868,6,69,57,46.5457,246.908
868,6,69,58,320.117,199.156
868,6,69,59,330.816,503.558
868,6,69,60,383.211,297.677
868,6,69,61,444.651,183.648
868,6,69,62,431.585,362.359
868,6,69,63,309.766,549.933
868,6,69,64,518.766,262.102
868,6,69,65,175.111,329.757
868,6,69,66,460.692,52.0028
868,6,69,67,270.743,166.488
868,6,69,68,182.468,342.009
869,6,69,0,348.924,77.0089
869,6,69,1,80.9092,104.781
869,6,69,2,251.782,341.751
869,6,69,3,465.961,517.06
869,6,69,4,101.786,7.97149
869,6,69,5,122.397,529.739
869,6,69,6,177.722,169.625
869,6,69,7,565.434,424.584
869,6,69,8,93.8139,32.139
869,6,69,9,442.177,242.105
869,6,69,10,271.848,503.694
869,6,69,11,342.966,412.762
869,6,69,12,315.719,473.608
869,6,69,13,284.886,122.159
869,6,69,14,190.913,156.825
869,6,69,15,390.257,164.038
869,6,69,16,231.419,70.1169
869,6,69,17,136.799,400.278
869,6,69,18,426.873,298.67
869,6,69,19,30.5229,305
869,6,69,20,57.0258,375.4
869,6,69,21,9.37533,184.369
869,6,69,22,581.289,254.256
869,6,69,23,420.052,535.776
869,6,69,24,560.234,472.767
869,6,69,25,549.866,95.671
869,6,69,26,536.368,436.52
869,6,69,27,522.019,572.15
869,6,69,28,515.93,559.699
869,6,69,29,196.03,540.75
869,6,69,30,502.509,391.272
869,6,69,31,327.794,49.463
869,6,69,32,245.566,368.957
869,6,69,33,594.817,18.2637
869,6,69,34,110.07,321.948
869,6,69,35,75.2091,64.2469
869,6,69,36,139.371,444.32
869,6,69,37,474.939,484.299
869,6,69,38,505.662,349.932
869,6,69,39,38.5708,511.984
869,6,69,40,160.041,325.424
869,6,69,41,113.972,199.47
869,6,69,42,213.576,260.492
869,6,69,43,173.284,277.094
869,6,69,44,220.977,490.55
869,6,69,45,300.04,266.936
869,6,69,46,416.013,142.307
869,6,69,47,403.897,180.059
869,6,69,48,396.072,363.899
869,6,69,49,25.8626,129.425
869,6,69,50,6.1144,232.111
869,6,69,51,363.23,312.187
869,6,69,52,335.161,236.329
869,6,69,53,306.35,457.577
869,6,69,54,44.9362,455.499
869,6,69,55,63.9859,83.8329
869,6,69,56,369.21,388.971
869,6,69,57,241.71,417.908
869,6,69,58,444.539,551.099
869,6,69,59,455.355,222.589
869,6,69,60,289.705,192.153
869,6,69,61,263.874,109.591
869,6,69,62,488.967,54.3795
869,6,69,63,201.895,336.679
869,6,69,64,540.189,211.734
869,6,69,65,151.251,9.27399
869,6,69,66,482.955,34.9808
869,6,69,67,587.199,135.689
869,6,69,68,374.848,282.784
870,6,60,0,474.313,527.953
870,6,60,1,395.922,488.121
870,6,60,2,142.299,281.866
870,6,60,3,129.454,172.177
870,6,60,4,171.2,409.879
870,6,60,5,7.23718,509.104
870,6,60,6,218.853,152.252
870,6,60,7,31.1632,112.207
870,6,60,8,411.246,77.5489
870,6,60,9,422.289,324.018
870,6,60,10,497.82,190.149
870,6,60,11,256.982,449.065
870,6,60,12,125.44,515.706
870,6,60,13,324.971,387.704
870,6,60,14,433.648,40.1556
870,6,60,15,196.653,349.42
870,6,60,16,351.931,84.2111
870,6,60,17,248.461,342.422
870,6,60,18,166.083,366.279
870,6,60,19,145.593,243.651
870,6,60,20,313.248,27.3413
870,6,60,21,293.516,62.4803
870,6,60,22,465.448,285.25
870,6,60,23,378.396,251.531
870,6,60,24,98.6114,255.828
870,6,60,25,340.812,222.762
870,6,60,26,89.6154,120.924
870,6,60,27,447.297,106.692
870,6,60,28,303.141,535.05
870,6,60,29,490.035,394.505
870,6,60,30,265.884,443.672
870,6,60,31,55.7551,427.979
870,6,60,32,63.3365,201.577
870,6,60,33,192.568,462.37
870,6,60,34,448.323,299.883
870,6,60,35,365.981,98.4833
870,6,60,36,83.9182,479.164
870,6,60,37,355.242,306.036
870,6,60,38,72.5852,468.841
870,6,60,39,105.702,129.078
870,6,60,40,280.597,69.476
870,6,60,41,461.672,214.887
870,6,60,42,156.599,161.017
870,6,60,43,500.474,495.459
870,6,60,44,241.384,180.587
870,6,60,45,42.6519,5.22528
870,6,60,46,276.177,13.4424
870,6,60,47,117.221,545.986
870,6,60,48,22.4621,312.963
870,6,60,49,227.659,196.573
870,6,60,50,35.3106,140.238
870,6,60,51,386.556,271.822
870,6,60,52,400.691,48.9473
870,6,60,53,231.439,433.035
870,6,60,54,422.668,232.559
870,6,60,55,337.816,28.7531
870,6,60,56,16.7458,412.472
870,6,60,57,204.877,375.813
870,6,60,58,305.704,363.625
870,6,60,59,184.488,334.959
871,6,66,0,10.8056,118.169
871,6,66,1,497.995,290.003
871,6,66,2,229.879,302.451
871,6,66,3,22.0027,87.0939
871,6,66,4,338.084,439.592
871,6,66,5,520.396,159.277
871,6,66,6,566.944,385.92
871,6,66,7,570.298,147.583
871,6,66,8,28.7114,486.116
871,6,66,9,398.768,332.094
871,6,66,10,430.494,103.435
871,6,66,11,213.759,361.476
871,6,66,12,272.469,13.9427
871,6,66,13,580.391,252.844
871,6,66,14,96.8301,420.07
871,6,66,15,50.8385,33.6423
871,6,66,16,194.623,468.349
871,6,66,17,303.589,43.9486
871,6,66,18,246.119,82.868
871,6,66,19,292.557,127.689
871,6,66,20,249.583,139.172
871,6,66,21,547.227,459.772
871,6,66,22,350.18,342.801
871,6,66,23,313.298,477.703
871,6,66,24,320.424,493.437
871,6,66,25,69.2203,398.464
871,6,66,26,333.266,326.99
871,6,66,27,445.726,199.643
871,6,66,28,235.497,430.734
871,6,66,29,170.796,282.944
871,6,66,30,152.296,403.669
871,6,66,31,484.138,347.461
871,6,66,32,402.978,71.8037
871,6,66,33,279.042,97.2176
871,6,66,34,54.5246,372.41
871,6,66,35,384.691,17.4568
871,6,66,36,375.386,225.991
871,6,66,37,6.00038,353.68
871,6,66,38,418.521,407.749
871,6,66,39,141.261,241.177
871,6,66,40,179.563,7.71468
871,6,66,41,123.747,116.718
871,6,66,42,529.393,260.311
871,6,66,43,99.369,480.634
871,6,66,44,438.575,380.045
871,6,66,45,475.063,188.315
871,6,66,46,39.7289,229.592
871,6,66,47,551.792,272.606
871,6,66,48,469.602,244.393
871,6,66,49,162.603,311.577
871,6,66,50,73.466,25.7883
871,6,66,51,408.944,173.347
871,6,66,52,365.089,60.5247
871,6,66,53,488.37,434.656
871,6,66,54,299.972,279.943
871,6,66,55,126.76,450.088
871,6,66,56,144.92,149.431
871,6,66,57,510.237,212.143
871,6,66,58,108.58,168.165
871,6,66,59,208.664,514.689
871,6,66,60,453.06,209.154
871,6,66,61,257.521,49.9377
871,6,66,62,537.634,318.337
871,6,66,63,197.809,184.245
871,6,66,64,358.169,506.761
871,6,66,65,85.9552,65.7633
872,6,64,0,288.718,87.5041
872,6,64,1,226.957,519.254
872,6,64,2,400.736,391.329
872,6,64,3,350.175,142.829
872,6,64,4,461.43,489.641
872,6,64,5,261.203,186.371
872,6,64,6,190.431,256.637
872,6,64,7,36.2636,340.851
872,6,64,8,198.818,149.762
872,6,64,9,430.09,209.505
872,6,64,10,20.7562,92.9688
872,6,64,11,101.19,159.341
872,6,64,12,135.991,331.065
872,6,64,13,310.239,231.239
872,6,64,14,184.296,434.028
872,6,64,15,151.105,505.711
872,6,64,16,372.488,476.862
872,6,64,17,327.561,16.3404
872,6,64,18,158.242,372.98
872,6,64,19,128.699,33.1421
872,6,64,20,393.931,103.666
872,6,64,21,88.6185,363.631
872,6,64,22,279.943,110.283
872,6,64,23,56.7633,176.005
872,6,64,24,339.821,308.209
872,6,64,25,236.367,445.678
872,6,64,26,316.371,421.746
872,6,64,27,14.6912,168.114
872,6,64,28,363.732,41.102
872,6,64,29,147.885,227.421
872,6,64,30,97.782,353.575
872,6,64,31,175.244,70.456
872,6,64,32,446.394,453.079
872,6,64,33,207.775,198.196
872,6,64,34,438.67,268.042
872,6,64,35,496.909,349.257
872,6,64,36,485.739,212.505
872,6,64,37,475.981,137.997
872,6,64,38,2.27941,292.337
872,6,64,39,506.952,426.778
872,6,64,40,527.588,244.037
872,6,64,41,57.8032,409.972
872,6,64,42,468.231,57.2893
872,6,64,43,305.273,7.02532
872,6,64,44,361.119,313.337
872,6,64,45,69.2216,56.12
872,6,64,46,29.8295,462.406
872,6,64,47,404.909,324.18
872,6,64,48,519.33,248.936
872,6,64,49,417.669,77.8961
872,6,64,50,333.413,28.7184
872,6,64,51,255.402,496.436
872,6,64,52,269.154,284.013
872,6,64,53,382.334,402.411
872,6,64,54,219.392,195.696
872,6,64,55,242.886,382.772
872,6,64,56,422.82,10.8193
872,6,64,57,122.591,392.853
872,6,64,58,44.8783,300.19
872,6,64,59,495.031,509.344
872,6,64,60,109.66,468.026
872,6,64,61,169.069,125.194
872,6,64,62,79.1025,274.835
872,6,64,63,293.56,114.355
873,6,69,0,134.43,358.641
873,6,69,1,453.136,511.032
873,6,69,2,306.797,101.341
873,6,69,3,345.509,484.255
873,6,69,4,167.307,178.269
873,6,69,5,279.17,413.676
873,6,69,6,177.194,11.58
873,6,69,7,106.267,331.241
873,6,69,8,224.86,537.961
873,6,69,9,85.5083,136.843
873,6,69,10,487.312,342.813
873,6,69,11,341.426,432.306
873,6,69,12,73.0014,144.938
873,6,69,13,288.9,494.484
873,6,69,14,355.471,290.221
873,6,69,15,530.252,459.168
873,6,69,16,458.195,475.319
873,6,69,17,195.84,295.566
873,6,69,18,423.986,81.9376
873,6,69,19,385.952,241.725
873,6,69,20,315.541,150.691
873,6,69,21,403.595,462.297
873,6,69,22,170.409,562.013
873,6,69,23,377.99,229.62
873,6,69,24,203.663,387.568
873,6,69,25,67.1348,201.659
873,6,69,26,367.448,264.432
873,6,69,27,325.643,396.015
873,6,69,28,304.158,379.512
873,6,69,29,283.731,109.241
873,6,69,30,46.3766,3.69952
873,6,69,31,270.664,53.4608
873,6,69,32,493.299,60.3392
873,6,69,33,434.159,190.081
873,6,69,34,38.393,158.882
873,6,69,35,529.086,44.5531
873,6,69,36,543.106,126.06
873,6,69,37,397.913,448.823
873,6,69,38,139.213,362.705
873,6,69,39,236.5,523.82
873,6,69,40,447.97,532.143
873,6,69,41,547.998,192.392
873,6,69,42,209.382,249.722
873,6,69,43,7.02103,98.9572
873,6,69,44,480.272,548.968
873,6,69,45,56.6374,439.606
873,6,69,46,517.597,306.265
873,6,69,47,94.2466,420.513
873,6,69,48,466.334,408.314
873,6,69,49,501.152,26.9135
873,6,69,50,27.1222,318.295
873,6,69,51,112.644,558.433
873,6,69,52,510.925,281.344
873,6,69,53,413.284,574.054
873,6,69,54,54.3765,212.674
873,6,69,55,261.534,251.055
873,6,69,56,220.125,339.197
873,6,69,57,371.611,22.4287
873,6,69,58,241.693,38.9483
873,6,69,59,22.8405,91.7787
873,6,69,60,189.677,168.435
873,6,69,61,145.926,508.654
873,6,69,62,121.419,374.031
873,6,69,63,152.938,124.22
873,6,69,64,8.90967,311.463
873,6,69,65,251.211,223.993
873,6,69,66,333.284,491.34
873,6,69,67,100.189,74.618
873,6,69,68,428.036,270.584
874,6,60,0,436.655,180.694
874,6,60,1,419.768,261.39
874,6,60,2,281.951,281.707
874,6,60,3,199.13,467.158
874,6,60,4,215.51,46.8618
874,6,60,5,538.862,70.0765
874,6,60,6,235.642,313.449
874,6,60,7,272.126,293.792
874,6,60,8,409.515,222.817
874,6,60,9,331.316,238.771
874,6,60,10,96.2116,61.6013
874,6,60,11,469.062,202.147
874,6,60,12,174.604,454.672
874,6,60,13,531.494,487.176
874,6,60,14,459.316,447.667
874,6,60,15,385.375,525.715
874,6,60,16,507.414,359.309
874,6,60,17,259.989,307.55
874,6,60,18,1.318,193.319
874,6,60,19,20.4643,479.546
874,6,60,20,181.384,111.233
874,6,60,21,377.531,501.121
874,6,60,22,488.364,170.036
874,6,60,23,58.7401,416.085
874,6,60,24,67.297,378.255
874,6,60,25,327.773,534.776
874,6,60,26,295.229,179.79
874,6,60,27,209.075,8.10671
874,6,60,28,392.995,397.189
874,6,60,29,582.018,367.687
874,6,60,30,81.4576,322.975
874,6,60,31,128.902,403.157
874,6,60,32,243.169,87.5762
874,6,60,33,555.546,214.09
874,6,60,34,571.045,10.2822
874,6,60,35,154.192,425.811
874,6,60,36,11.7223,234.019
874,6,60,37,491.306,269.688
874,6,60,38,360.869,252.157
874,6,60,39,449.765,510.029
874,6,60,40,346.96,35.3582
874,6,60,41,525.897,384.626
874,6,60,42,568.316,348.943
874,6,60,43,40.4192,97.0687
874,6,60,44,109.236,154.425
874,6,60,45,402.533,292.093
874,6,60,46,258.038,336.579
874,6,60,47,355.894,49.4333
874,6,60,48,162.989,558.481
874,6,60,49,225.206,148.731
874,6,60,50,136.011,429.327
874,6,60,51,514.399,139.858
874,6,60,52,119.54,19.7724
874,6,60,53,39.3998,114.123
874,6,60,54,313.403,443.787
874,6,60,55,304.114,559.006
874,6,60,56,73.0511,514.597
874,6,60,57,144.461,545.881
874,6,60,58,597.099,126.299
874,6,60,59,439.268,81.5952
875,6,62,0,131.452,456.541
875,6,62,1,253.113,72.2721
875,6,62,2,426.062,155.472
875,6,62,3,466.273,424.567
875,6,62,4,329.704,328.615
875,6,62,5,195.904,335.785
875,6,62,6,419.697,68.224
875,6,62,7,433.719,30.9466
875,6,62,8,395.593,535.61
875,6,62,9,157.585,56.1163
875,6,62,10,517.645,263.709
875,6,62,11,35.6035,163.908
875,6,62,12,506.283,244.044
875,6,62,13,358.901,388.724
875,6,62,14,370.513,222.854
875,6,62,15,96.5632,517.17
875,6,62,16,350.141,140.413
875,6,62,17,179.159,277.956
875,6,62,18,402.179,13.0886
875,6,62,19,75.5795,294.679
875,6,62,20,311.1,469.663
875,6,62,21,450.121,417.441
875,6,62,22,49.7531,525.232
875,6,62,23,189.451,107.248
